,1,1e2,1e4,1e5,5e5,1e6,2e6
parsers,0.010951060884681441,0.029780673276472436,0.02530659772272836,0.01128971816743004,0.02034736979316987,0.021749551151690402,0.02922753170043638
default1,0.007756108657052197,0.004115679931675931,0.005756478654524829,0.008316220794327187,0.01756640126206846,0.051684498882160035,0.07743911529905285
default2,0.006489978913679146,0.0007868912250114366,0.0052284886152692365,0.008044334186245632,0.06436204492789212,0.07790881199967042,0.06109761082481065
