,1,1e2,1e4,1e5,5e5,1e6,2e6
parsers,0.016148874078399388,0.0076330712888063625,0.0048227000425073085,0.004513568953721652,0.012513968167611694,0.023766548691385638,0.05756304408472492
default1,0.002222921658538597,0.002541458183799214,0.0075631251939922315,0.005113524273923017,0.01755532041291184,0.021024019977159473,0.057561448616239866
default2,0.0004267689070211192,0.0030663315215416634,0.0033889593830555152,0.009276777527784098,0.023789946033986663,0.028210707015245143,0.10464387239346579
