,1,1e2,1e4,1e5,5e5,1e6,2e6
parsers,0.03497258163190129,0.009433289617095407,0.008619248795573778,0.009025988189666545,0.022297816720477377,0.04093187274850737,0.07157049602664498
default1,0.0043820216224934325,0.005874946748694833,0.002345713430920323,0.0032067781806666947,0.005470996316942641,0.008073997163734926,0.013599116783820926
default2,0.003620769365756394,0.006599489654511172,0.004042991380154054,0.0007692760882804085,0.005480056724158983,0.005191116999259425,0.016125935678279232
