,1,1e2,1e4,1e5,5e5,1e6,2e6
parsers,0.004949530199928071,0.008702933396275068,0.0032391481441885273,0.009098033292970533,0.18664051881571697,0.1768431312768466,0.07615187402355905
default1,0.005405739329638452,0.004192370475041535,0.0015579506410666542,0.0059687720093835,0.013173764579648436,0.013091694458701666,0.02401365225866321
default2,0.001298453426195948,0.004824015878912504,0.0008843715282617367,0.0055215679204371005,0.017003143056505764,0.040756768045319795,0.01631952270441751
