,1,1e2,1e4,1e5,5e5,1e6,2e6
parsers,0.20655099999999998,0.1990634,0.2275448,0.4424962,1.3974506,2.6018752,4.9517663999999995
default1,0.0812178,0.0813318,0.10764719999999998,0.33178199999999997,1.2776756,2.4578689999999996,4.8392426
default2,0.10130019999999999,0.10380500000000001,0.13507180000000002,0.35296639999999996,1.3306076,2.5123066,4.9176
