,1,1e2,1e4,1e5,5e5,1e6,2e6
parsers,0.2018842,0.20357079999999997,0.2036952,0.26106660000000004,0.5851054,1.0219246,1.7903966
default1,0.0799982,0.07851680000000001,0.0799658,0.12941239999999998,0.36010980000000004,0.6957394000000001,1.4118453999999998
default2,0.10507440000000001,0.10688279999999999,0.108801,0.1522086,0.35966560000000003,0.661326,1.3324294
